generation,task_id,reward_basis,reward,passed,db_match,actions_matched,actions_total,writes_matched,writes_total,partial_action_reward,kb_search_calls,discoverable_ops,transfers,messages,cost_usd,duration_seconds
generation_000,task_049,DB,0,false,false,7,19,2,12,0.3684,5,18,0,89,0.0376,120.7872
generation_000,task_049,DB,1,true,true,8,19,2,12,0.4211,6,19,0,88,0.0395,118.7842
generation_000,task_052,DB,1,true,true,7,13,1,7,0.5385,5,12,0,58,0.0228,69.8455
generation_000,task_052,DB,0,false,false,6,13,1,7,0.4615,9,10,0,64,0.0325,76.624
generation_000,task_052,DB,0,false,false,5,13,1,7,0.3846,6,9,0,55,0.022,65.6071
generation_000,task_059,DB,0,false,false,3,6,1,4,0.5,17,4,0,47,0.04,48.8955
generation_000,task_059,DB,0,false,false,4,6,2,4,0.6667,18,4,0,51,0.0456,61.5224
generation_000,task_059,DB,0,false,false,3,6,1,4,0.5,17,4,0,53,0.0466,75.5302
generation_000,task_068,DB,0,false,false,3,7,1,5,0.4286,12,9,1,55,0.0356,65.8705
generation_000,task_068,DB,0,false,false,3,7,1,5,0.4286,14,6,1,55,0.0385,70.4669
generation_000,task_068,DB,0,false,false,1,7,1,5,0.1429,9,0,1,34,0.0206,50.8922
generation_000,task_073,DB,0,false,false,4,11,1,8,0.3636,8,10,0,46,0.0252,48.7154
generation_000,task_073,DB,0,false,false,4,11,1,8,0.3636,6,10,0,40,0.02,47.5648
generation_000,task_073,DB,0,false,false,3,11,1,8,0.2727,7,6,0,34,0.0187,37.7896
generation_000,task_075,DB,0,false,false,2,3,1,2,0.6667,4,2,0,29,0.0127,45.0208
generation_000,task_075,DB,0,false,false,2,3,1,2,0.6667,2,4,0,24,0.0082,26.7979
generation_000,task_075,DB,0,false,false,2,3,1,2,0.6667,5,4,0,34,0.018,49.5347
generation_000,task_078,DB,0,false,false,5,22,1,14,0.2273,5,12,0,47,0.022,51.672
generation_000,task_078,DB,0,false,false,5,22,1,14,0.2273,4,12,0,43,0.0162,42.192
generation_000,task_078,DB,0,false,false,6,22,1,14,0.2727,4,12,0,40,0.0178,39.7409
generation_000,task_084,DB,0,false,false,6,17,1,11,0.3529,4,17,0,70,0.0327,104.3218
generation_000,task_084,DB,0,false,false,7,17,1,11,0.4118,5,17,0,71,0.0374,100.205
generation_000,task_084,DB,0,false,false,6,17,1,11,0.3529,4,15,0,68,0.0315,166.0439
generation_000,task_085,DB,0,false,false,5,13,1,9,0.3846,4,13,0,63,0.0303,97.547
generation_000,task_085,DB,0,false,false,5,13,1,9,0.3846,4,12,0,62,0.0295,99.959
generation_000,task_085,DB,0,false,false,5,13,1,9,0.3846,2,12,0,60,0.0235,94.074
generation_000,task_086,DB,0,false,false,5,21,1,14,0.2381,5,13,1,77,0.0471,142.6846
generation_000,task_086,DB,0,false,false,6,21,1,14,0.2857,3,16,0,62,0.0319,100.029
generation_000,task_086,DB,0,false,false,7,21,1,14,0.3333,5,16,0,63,0.0388,165.847
generation_000,task_092,DB,0,false,false,4,21,1,14,0.1905,5,12,1,45,0.0248,55.5206
generation_000,task_092,DB,0,false,false,4,21,1,14,0.1905,5,12,1,44,0.0227,50.2873
generation_000,task_092,DB,0,false,false,6,21,1,14,0.2857,5,16,1,57,0.0315,77.5421
generation_000,task_093,DB,0,false,false,5,9,1,5,0.5556,4,8,0,34,0.0111,37.2632
generation_000,task_093,DB,1,true,true,5,9,1,5,0.5556,6,8,0,37,0.0146,38.1766
generation_000,task_093,DB,1,true,true,5,9,1,5,0.5556,4,8,0,36,0.0108,36.1562
generation_000,task_095,DB,0,false,false,3,9,1,5,0.3333,5,4,0,32,0.0137,38.9628
generation_000,task_095,DB,0,false,false,3,9,1,5,0.3333,4,4,1,30,0.013,40.4715
generation_000,task_095,DB,0,false,false,5,9,1,5,0.5556,5,8,0,41,0.019,67.357
generation_000,task_097,DB,0,false,false,5,18,1,14,0.2778,8,17,0,47,0.0196,47.773
generation_000,task_097,DB,1,true,true,5,18,1,14,0.2778,13,17,0,55,0.0281,52.201
generation_000,task_097,DB,0,false,false,5,18,1,14,0.2778,8,17,0,48,0.0199,45.9559
generation_000,task_098,DB,0,false,false,2,3,1,2,0.6667,4,0,0,28,0.0124,44.3069
generation_000,task_098,DB,0,false,false,2,3,1,2,0.6667,4,0,0,26,0.0103,33.9395
generation_000,task_098,DB,0,false,false,2,3,1,2,0.6667,5,0,0,26,0.0112,37.2456
generation_000,task_100,DB,0,false,false,2,4,1,3,0.5,5,2,0,31,0.0138,38.9554
generation_000,task_100,DB,0,false,false,1,4,1,3,0.25,5,0,0,32,0.014,45.3826
generation_000,task_100,DB,0,false,false,2,4,1,3,0.5,5,2,0,29,0.0128,40.9673
generation_001,task_007,DB,0,false,false,0,1,0,1,0,7,0,0,22,0.0125,33.9895
generation_001,task_007,DB,1,true,true,1,1,1,1,1,8,0,0,20,0.0124,23.6006
generation_001,task_007,DB,0,false,false,0,1,0,1,0,3,0,0,10,0.0055,15.2229
generation_001,task_012,ACTION,1,true,,1,1,0,0,1,5,0,1,18,0.0082,21.8572
generation_001,task_012,ACTION,1,true,,1,1,0,0,1,5,0,1,18,0.0072,22.3588
generation_001,task_012,ACTION,0,false,,0,1,0,0,0,4,0,0,14,0.006,15.74
generation_001,task_016,DB,1,true,true,2,2,2,2,1,1,0,0,22,0.006,39.9733
generation_001,task_016,DB,1,true,true,2,2,2,2,1,5,0,0,32,0.0128,57.2545
generation_001,task_016,DB,1,true,true,2,2,2,2,1,2,0,0,22,0.0059,34.7912
generation_001,task_018,DB,0,false,false,1,8,1,7,0.125,6,0,1,31,0.0143,45.9806
generation_001,task_018,DB,0,false,false,1,8,1,7,0.125,9,5,0,41,0.0196,54.1828
generation_001,task_018,DB,0,false,false,1,8,1,7,0.125,4,0,1,27,0.0107,38.3747
generation_001,task_019,DB,0,false,false,1,6,1,5,0.1667,3,2,0,34,0.0119,53.7566
generation_001,task_019,DB,1,true,true,1,6,1,5,0.1667,4,4,0,51,0.0159,68.097
generation_001,task_019,DB,0,false,false,1,6,1,5,0.1667,5,1,0,33,0.0135,47.9069
generation_001,task_021,DB,0,false,false,1,4,1,3,0.25,3,3,0,39,0.0114,52.8501
generation_001,task_021,DB,0,false,false,1,4,1,3,0.25,4,5,0,46,0.0162,67.7286
generation_001,task_021,DB,0,false,false,1,4,1,3,0.25,3,3,0,40,0.0122,51.8917
generation_001,task_022,DB,0,false,false,1,12,1,11,0.0833,4,10,0,60,0.0189,85.074
generation_001,task_022,DB,0,false,false,1,12,1,11,0.0833,6,8,0,58,0.0271,72.3978
generation_001,task_022,DB,0,false,false,1,12,1,11,0.0833,3,16,0,82,0.0276,100.5965
generation_001,task_025,DB,0,false,false,0,1,0,1,0,7,0,0,26,0.0162,39.9967
generation_001,task_025,DB,0,false,false,0,1,0,1,0,11,0,0,32,0.0223,54.0191
generation_001,task_025,DB,0,false,false,0,1,0,1,0,9,0,0,27,0.0184,42.2843
generation_001,task_031,DB,1,true,true,2,5,1,3,0.4,2,3,0,34,0.0131,44.6449
generation_001,task_031,DB,1,true,true,2,5,1,3,0.4,3,3,0,34,0.0143,45.2141
generation_001,task_031,DB,0,false,false,1,5,1,3,0.2,2,0,0,30,0.013,45.2303
generation_001,task_033,ACTION,1,true,,5,5,2,2,1,2,4,1,28,0.0092,36.3256
generation_001,task_033,ACTION,0,false,,2,5,1,2,0.4,2,2,0,20,0.0069,29.2999
generation_001,task_033,ACTION,0,false,,2,5,1,2,0.4,2,2,0,18,0.0071,23.5398
generation_001,task_039,DB,0,false,false,4,16,1,12,0.25,3,14,0,56,0.0279,97.0063
generation_001,task_039,DB,0,false,false,4,16,1,12,0.25,4,15,0,56,0.0309,79.1699
generation_001,task_039,DB,0,false,false,1,16,1,12,0.0625,3,0,1,43,0.0196,71.4332
generation_001,task_044,DB,0,false,false,4,10,1,6,0.4,5,8,0,45,0.0179,50.4234
generation_001,task_044,DB,0,false,false,4,10,1,6,0.4,2,8,0,37,0.0104,38.0468
generation_001,task_044,DB,0,false,false,5,10,1,6,0.5,4,10,0,41,0.0153,42.9318
generation_001,task_049,DB,0,false,false,5,19,1,12,0.2632,6,17,0,76,0.0364,113.5324
generation_001,task_049,DB,0,false,false,7,19,1,12,0.3684,9,23,1,102,0.0579,149.8224
generation_001,task_049,DB,0,false,false,6,19,1,12,0.3158,6,19,1,77,0.037,101.521
generation_001,task_052,DB,1,true,true,7,13,1,7,0.5385,12,12,0,71,0.0394,97.092
generation_001,task_052,DB,1,true,true,7,13,1,7,0.5385,9,12,0,65,0.0338,78.4157
generation_001,task_052,DB,1,true,true,7,13,1,7,0.5385,11,12,0,67,0.0382,86.1791
generation_001,task_059,DB,0,false,false,3,6,1,4,0.5,22,4,0,62,0.0605,93.5917
generation_001,task_059,DB,0,false,false,4,6,2,4,0.6667,23,4,0,57,0.0558,64.7849
generation_001,task_059,DB,0,false,false,3,6,1,4,0.5,12,4,0,43,0.0306,54.6913
generation_001,task_068,DB,0,false,false,3,7,1,5,0.4286,13,9,0,64,0.0447,109.9012
generation_001,task_068,DB,0,false,false,4,7,2,5,0.5714,17,10,0,70,0.0653,107.369
generation_001,task_068,DB,0,false,false,4,7,2,5,0.5714,25,9,0,73,0.0683,99.4246
generation_001,task_073,DB,0,false,false,4,11,1,8,0.3636,7,9,0,44,0.0245,53.4417
generation_001,task_073,DB,0,false,false,4,11,1,8,0.3636,8,10,0,52,0.0291,71.9043
generation_001,task_073,DB,0,false,false,4,11,1,8,0.3636,7,9,0,46,0.0261,48.171
generation_001,task_075,DB,0,false,false,2,3,1,2,0.6667,4,4,0,33,0.0144,43.9255
generation_001,task_075,DB,0,false,false,2,3,1,2,0.6667,4,4,0,27,0.0124,31.7023
generation_001,task_075,DB,0,false,false,2,3,1,2,0.6667,5,4,0,32,0.0163,44.6535
generation_001,task_078,DB,0,false,false,6,22,1,14,0.2727,4,12,0,42,0.0166,45.3721
generation_001,task_078,DB,0,false,false,5,22,1,14,0.2273,4,13,0,43,0.0213,51.9302
generation_001,task_078,DB,0,false,false,6,22,1,14,0.2727,3,13,0,40,0.0146,39.6836
generation_001,task_084,DB,0,false,false,7,17,1,11,0.4118,7,16,0,73,0.0455,115.1873
generation_001,task_084,DB,0,false,false,1,17,1,11,0.0588,3,0,1,26,0.0133,45.7037
generation_001,task_084,DB,0,false,false,6,17,1,11,0.3529,5,15,0,48,0.0257,71.3501
generation_001,task_085,DB,0,false,false,5,13,1,9,0.3846,6,12,1,65,0.0353,101.2336
generation_001,task_085,DB,0,false,false,5,13,1,9,0.3846,4,16,0,73,0.0354,117.9519
generation_001,task_085,DB,0,false,false,5,13,1,9,0.3846,5,12,0,59,0.0315,112.9787
generation_001,task_086,DB,0,false,false,7,21,1,14,0.3333,4,17,1,86,0.0475,159.8798
generation_001,task_086,DB,0,false,false,6,21,1,14,0.2857,4,15,0,53,0.0297,89.2441
generation_001,task_086,DB,0,false,false,6,21,1,14,0.2857,5,17,0,64,0.0357,105.38
generation_001,task_092,DB,0,false,false,4,21,1,14,0.1905,4,12,1,42,0.0202,62.0025
generation_001,task_092,DB,0,false,false,6,21,1,14,0.2857,5,16,1,56,0.0323,75.7578
generation_001,task_092,DB,0,false,false,4,21,1,14,0.1905,4,12,1,43,0.02,50.119
generation_001,task_093,DB,0,false,false,3,9,1,5,0.3333,7,4,1,37,0.016,47.3146
generation_001,task_093,DB,0,false,false,3,9,1,5,0.3333,8,4,1,41,0.0181,50.5005
generation_001,task_093,DB,0,false,false,3,9,1,5,0.3333,5,4,1,34,0.0132,44.2599
generation_001,task_095,DB,0,false,false,3,9,1,5,0.3333,6,4,1,36,0.0169,48.3845
generation_001,task_095,DB,0,false,false,5,9,1,5,0.5556,4,8,0,38,0.0137,55.551
generation_001,task_095,DB,0,false,false,3,9,1,5,0.3333,4,4,0,32,0.0127,44.3087
generation_001,task_097,DB,0,false,false,5,18,1,14,0.2778,7,17,0,48,0.0189,47.0541
generation_001,task_097,DB,0,false,false,5,18,1,14,0.2778,6,17,0,43,0.0157,41.9509
generation_001,task_097,DB,0,false,false,5,18,1,14,0.2778,11,17,0,51,0.0259,49.755
generation_001,task_098,DB,0,false,false,0,3,0,2,0,2,1,0,14,0.0058,24.7807
generation_001,task_098,DB,0,false,false,1,3,0,2,0.3333,3,0,0,21,0.0084,33.4665
generation_001,task_098,DB,0,false,false,0,3,0,2,0,5,0,0,16,0.0092,23.9571
generation_001,task_100,DB,0,false,false,1,4,1,3,0.25,6,0,0,30,0.0154,45.2057
generation_001,task_100,DB,0,false,false,0,4,0,3,0,3,0,0,14,0.0061,25.1111
generation_001,task_100,DB,0,false,false,1,4,1,3,0.25,3,0,0,21,0.0075,26.86
generation_002,task_007,DB,1,true,true,1,1,1,1,1,4,0,0,16,0.0075,24.3284
generation_002,task_007,DB,1,true,true,1,1,1,1,1,8,0,0,18,0.0097,16.7744
generation_002,task_007,DB,1,true,true,1,1,1,1,1,3,0,0,14,0.0059,18.984
generation_002,task_012,ACTION,1,true,,1,1,0,0,1,3,0,1,20,0.007,32.8449
generation_002,task_012,ACTION,1,true,,1,1,0,0,1,4,0,1,22,0.0088,31.3916
generation_002,task_012,ACTION,0,false,,0,1,0,0,0,3,0,0,12,0.0045,13.8329
generation_002,task_016,DB,0,false,false,1,2,1,2,0.5,4,0,0,26,0.0093,41.0339
generation_002,task_016,DB,0,false,false,1,2,1,2,0.5,3,0,0,27,0.0084,40.8537
generation_002,task_016,DB,0,false,false,1,2,1,2,0.5,3,0,0,25,0.0079,34.6445
generation_002,task_018,DB,0,false,false,1,8,1,7,0.125,7,4,0,45,0.02,58.733
generation_002,task_018,DB,0,false,false,1,8,1,7,0.125,8,4,0,52,0.0228,62.1534
generation_002,task_018,DB,0,false,false,1,8,1,7,0.125,6,2,0,42,0.0164,56.3394
generation_002,task_019,DB,0,false,false,1,6,1,5,0.1667,2,0,0,19,0.0065,32.3574
generation_002,task_019,DB,0,false,false,1,6,1,5,0.1667,3,0,0,23,0.0085,37.5032
generation_002,task_019,DB,1,true,true,1,6,1,5,0.1667,4,4,0,50,0.0161,69.8789
generation_002,task_021,DB,0,false,false,1,4,1,3,0.25,2,3,0,35,0.0091,43.6058
generation_002,task_021,DB,0,false,false,1,4,1,3,0.25,2,3,0,38,0.0101,47.5549
generation_002,task_021,DB,1,true,true,1,4,1,3,0.25,3,2,0,38,0.0112,53.6246
generation_002,task_022,DB,0,false,false,1,12,1,11,0.0833,8,24,0,115,0.0535,134.8681
generation_002,task_022,DB,0,false,false,1,12,1,11,0.0833,4,7,0,67,0.0218,83.5552
generation_002,task_022,DB,0,false,false,1,12,1,11,0.0833,5,23,0,107,0.039,121.9971
generation_002,task_025,DB,0,false,false,0,1,0,1,0,6,0,0,24,0.0145,44.0856
generation_002,task_025,DB,0,false,false,0,1,0,1,0,4,0,0,18,0.0097,33.0795
generation_002,task_025,DB,0,false,false,0,1,0,1,0,4,0,0,18,0.0101,29.6144
generation_002,task_031,DB,1,true,true,2,5,1,3,0.4,3,3,0,33,0.0143,37.3399
generation_002,task_031,DB,1,true,true,2,5,1,3,0.4,2,3,0,32,0.012,45.9353
generation_002,task_031,DB,0,false,false,2,5,1,3,0.4,2,3,0,30,0.0113,33.3058
generation_002,task_033,ACTION,1,true,,5,5,2,2,1,2,4,1,26,0.0076,31.8835
generation_002,task_033,ACTION,1,true,,5,5,2,2,1,1,4,1,28,0.0071,36.5059
generation_002,task_033,ACTION,1,true,,5,5,2,2,1,2,4,1,26,0.0085,28.139
generation_002,task_039,DB,0,false,false,4,16,1,12,0.25,4,14,0,53,0.0293,77.1928
generation_002,task_039,DB,0,false,false,3,16,1,12,0.1875,4,12,0,49,0.0248,115.4466
generation_002,task_039,DB,0,false,false,4,16,1,12,0.25,4,16,0,53,0.0259,89.2749
generation_002,task_044,DB,0,false,false,5,10,1,6,0.5,4,10,0,45,0.0175,45.1765
generation_002,task_044,DB,0,false,false,5,10,1,6,0.5,6,10,0,47,0.0198,48.3505
generation_002,task_044,DB,0,false,false,5,10,1,6,0.5,4,10,0,42,0.0151,46.0555
generation_002,task_049,DB,0,false,false,7,19,1,12,0.3684,5,22,0,87,0.0386,111.4608
generation_002,task_049,DB,0,false,false,7,19,2,12,0.3684,6,20,0,90,0.0418,117.3711
generation_002,task_049,DB,0,false,false,6,19,2,12,0.3158,6,15,0,85,0.0357,121.9971
generation_002,task_052,DB,1,true,true,7,13,1,7,0.5385,10,12,0,69,0.0353,84.658
generation_002,task_052,DB,0,false,false,6,13,1,7,0.4615,10,10,0,68,0.0354,88.3402
generation_002,task_052,DB,0,false,false,6,13,1,7,0.4615,10,10,0,62,0.0328,68.0054
generation_002,task_059,DB,0,false,false,3,6,2,4,0.5,21,2,0,52,0.0509,63.6892
generation_002,task_059,DB,0,false,false,2,6,2,4,0.3333,14,0,0,39,0.0326,64.5059
generation_002,task_059,DB,0,false,false,2,6,1,4,0.3333,9,2,0,36,0.022,58.2312
generation_002,task_068,DB,0,false,false,3,7,1,5,0.4286,15,8,0,50,0.0366,59.7731
generation_002,task_068,DB,0,false,false,3,7,1,5,0.4286,13,7,0,49,0.0371,67.7041
generation_002,task_068,DB,0,false,false,3,7,1,5,0.4286,12,9,0,56,0.0367,74.9999
generation_002,task_073,DB,0,false,false,4,11,1,8,0.3636,12,10,0,57,0.0404,70.2535
generation_002,task_073,DB,0,false,false,4,11,1,8,0.3636,4,10,0,43,0.0208,49.5982
generation_002,task_073,DB,0,false,false,4,11,1,8,0.3636,7,10,0,48,0.0241,114.2456
generation_002,task_075,DB,0,false,false,2,3,1,2,0.6667,4,4,0,28,0.0128,30.1711
generation_002,task_075,DB,0,false,false,1,3,0,2,0.3333,5,4,0,31,0.0162,36.5926
generation_002,task_075,DB,0,false,false,2,3,1,2,0.6667,4,4,0,28,0.0126,33.7603
generation_002,task_078,DB,0,false,false,5,22,1,14,0.2273,3,12,0,38,0.0139,43.936
generation_002,task_078,DB,0,false,false,5,22,1,14,0.2273,8,12,0,50,0.0305,75.1831
generation_002,task_078,DB,0,false,false,6,22,1,14,0.2727,4,12,0,44,0.0182,45.6435
generation_002,task_084,DB,0,false,false,7,17,1,11,0.4118,7,17,0,69,0.0404,101.2152
generation_002,task_084,DB,0,false,false,6,17,1,11,0.3529,7,15,0,65,0.0394,94.4197
generation_002,task_084,DB,0,false,false,7,17,1,11,0.4118,5,17,0,63,0.0353,105.1656
generation_002,task_085,DB,0,false,false,5,13,1,9,0.3846,3,12,0,60,0.0273,100.3155
generation_002,task_085,DB,0,false,false,5,13,1,9,0.3846,4,14,0,65,0.0326,103.8191
generation_002,task_085,DB,0,false,false,5,13,1,9,0.3846,4,12,1,63,0.0282,117.323
generation_002,task_086,DB,0,false,false,5,21,1,14,0.2381,5,12,1,76,0.04,125.6607
generation_002,task_086,DB,0,false,false,8,21,1,14,0.381,4,17,0,74,0.0413,135.253
generation_002,task_086,DB,0,false,false,8,21,1,14,0.381,5,22,0,64,0.0331,102.3188
generation_002,task_092,DB,0,false,false,4,21,1,14,0.1905,2,13,1,40,0.015,53.5313
generation_002,task_092,DB,0,false,false,7,21,1,14,0.3333,9,20,0,92,0.0642,220.3717
generation_002,task_092,DB,0,false,false,4,21,1,14,0.1905,3,16,1,48,0.0195,52.032
generation_002,task_093,DB,0,false,false,5,9,1,5,0.5556,4,8,0,36,0.0127,42.1206
generation_002,task_093,DB,1,true,true,5,9,1,5,0.5556,6,8,0,37,0.0136,37.4327
generation_002,task_093,DB,0,false,false,3,9,1,5,0.3333,7,4,1,43,0.0182,62.915
generation_002,task_095,DB,0,false,false,3,9,1,5,0.3333,9,4,1,44,0.0235,59.3761
generation_002,task_095,DB,1,true,true,5,9,1,5,0.5556,4,8,0,32,0.0116,41.008
generation_002,task_095,DB,0,false,false,5,9,1,5,0.5556,4,8,0,34,0.013,42.7071
generation_002,task_097,DB,0,false,false,5,18,1,14,0.2778,14,13,0,60,0.0363,80.5362
generation_002,task_097,DB,0,false,false,5,18,1,14,0.2778,5,17,0,47,0.0165,49.6069
generation_002,task_097,DB,0,false,false,3,18,1,14,0.1667,13,7,1,44,0.0265,45.542
generation_002,task_098,DB,1,true,true,3,3,2,2,1,6,0,0,30,0.0143,43.8308
generation_002,task_098,DB,0,false,false,2,3,1,2,0.6667,6,0,0,32,0.0143,44.2339
generation_002,task_098,DB,0,false,false,2,3,1,2,0.6667,3,0,0,24,0.0081,34.367
generation_002,task_100,DB,0,false,false,1,4,1,3,0.25,3,0,0,23,0.0077,31.947
generation_002,task_100,DB,0,false,false,2,4,1,3,0.5,6,2,0,34,0.0142,39.3587
generation_002,task_100,DB,0,false,false,1,4,1,3,0.25,4,0,0,24,0.0093,33.2185
