generation,task_id,reward_basis,reward,passed,db_match,actions_matched,actions_total,writes_matched,writes_total,partial_action_reward,kb_search_calls,discoverable_ops,transfers,messages,cost_usd,duration_seconds
generation_000,task_049,DB,0,false,false,6,19,2,12,0.3158,4,16,1,99,0.0382,140.792
generation_000,task_049,DB,0,false,false,7,19,1,12,0.3684,5,23,1,90,0.0413,140.6327
generation_000,task_052,DB,0,false,false,5,13,1,7,0.3846,8,8,0,59,0.0266,78.5302
generation_000,task_052,DB,1,true,true,7,13,1,7,0.5385,11,12,0,68,0.0358,80.8519
generation_000,task_052,DB,1,true,true,7,13,1,7,0.5385,8,12,0,64,0.0298,76.1638
generation_000,task_059,DB,0,false,false,2,6,1,4,0.3333,11,2,0,37,0.0266,54.7568
generation_000,task_059,DB,0,false,false,2,6,1,4,0.3333,13,2,0,42,0.0325,59.8642
generation_000,task_059,DB,0,false,false,3,6,1,4,0.5,15,4,0,46,0.0348,62.6504
generation_000,task_068,DB,0,false,false,1,7,1,5,0.1429,17,2,0,48,0.0397,80.4793
generation_000,task_068,DB,0,false,false,3,7,1,5,0.4286,9,7,0,63,0.0403,102.3301
generation_000,task_068,DB,0,false,false,3,7,1,5,0.4286,9,9,0,58,0.031,92.6378
generation_000,task_073,DB,0,false,false,4,11,1,8,0.3636,5,10,0,45,0.0205,51.4638
generation_000,task_073,DB,0,false,false,4,11,1,8,0.3636,6,10,0,44,0.0222,48.261
generation_000,task_073,DB,0,false,false,4,11,1,8,0.3636,9,9,0,52,0.0319,65.5261
generation_000,task_075,DB,1,true,true,2,3,1,2,0.6667,7,4,0,36,0.0226,51.0752
generation_000,task_075,DB,0,false,false,2,3,1,2,0.6667,5,4,0,34,0.0173,42.112
generation_000,task_075,DB,1,true,true,2,3,1,2,0.6667,6,4,0,34,0.0196,50.0633
generation_000,task_078,DB,0,false,false,5,22,1,14,0.2273,4,13,0,45,0.0201,49.0373
generation_000,task_078,DB,0,false,false,5,22,1,14,0.2273,4,12,0,46,0.0178,53.1863
generation_000,task_078,DB,0,false,false,5,22,1,14,0.2273,4,12,0,45,0.0179,53.055
generation_000,task_084,DB,0,false,false,6,17,1,11,0.3529,5,14,0,72,0.0368,121.2151
generation_000,task_084,DB,0,false,false,6,17,1,11,0.3529,5,17,0,57,0.0289,79.8013
generation_000,task_084,DB,0,false,false,7,17,1,11,0.4118,5,19,0,73,0.04,109.4989
generation_000,task_085,DB,0,false,false,5,13,1,9,0.3846,3,11,0,60,0.0268,108.5739
generation_000,task_085,DB,0,false,false,5,13,1,9,0.3846,3,11,0,57,0.0218,91.5482
generation_000,task_085,DB,0,false,false,5,13,1,9,0.3846,5,12,0,65,0.0321,106.3594
generation_000,task_086,DB,0,false,false,5,21,1,14,0.2381,4,12,0,46,0.0286,107.1298
generation_000,task_086,DB,0,false,false,8,21,1,14,0.381,6,19,0,76,0.0453,133.4535
generation_000,task_086,DB,0,false,false,6,21,1,14,0.2857,6,18,1,59,0.0376,96.5572
generation_000,task_092,DB,0,false,false,6,21,1,14,0.2857,11,16,1,69,0.052,88.0073
generation_000,task_092,DB,0,false,false,3,21,1,14,0.1429,4,7,1,36,0.0179,39.9716
generation_000,task_092,DB,0,false,false,4,21,1,14,0.1905,4,12,1,41,0.0194,38.1999
generation_000,task_093,DB,0,false,false,5,9,1,5,0.5556,3,8,0,33,0.0099,40.8515
generation_000,task_093,DB,0,false,false,3,9,1,5,0.3333,5,4,1,36,0.0128,47.4063
generation_000,task_093,DB,0,false,false,5,9,1,5,0.5556,4,8,0,36,0.0113,40.5161
generation_000,task_095,DB,0,false,false,5,9,1,5,0.5556,3,8,0,34,0.0108,39.5184
generation_000,task_095,DB,0,false,false,3,9,1,5,0.3333,6,4,1,40,0.0197,72.8464
generation_000,task_095,DB,0,false,false,5,9,1,5,0.5556,5,8,0,35,0.0152,56.3244
generation_000,task_097,DB,0,false,false,5,18,1,14,0.2778,9,17,0,50,0.0224,46.9403
generation_000,task_097,DB,0,false,false,3,18,1,14,0.1667,11,7,1,42,0.023,51.1274
generation_000,task_097,DB,0,false,false,5,18,1,14,0.2778,19,17,0,60,0.0341,56.314
generation_000,task_098,DB,0,false,false,2,3,1,2,0.6667,4,0,0,26,0.0107,40.26
generation_000,task_098,DB,0,false,false,2,3,1,2,0.6667,6,0,0,31,0.0146,39.9058
generation_000,task_098,DB,0,false,false,1,3,1,2,0.3333,7,0,0,20,0.0114,26.4495
generation_000,task_100,DB,0,false,false,1,4,1,3,0.25,3,0,0,23,0.009,36.9142
generation_000,task_100,DB,0,false,false,2,4,1,3,0.5,5,2,0,32,0.013,44.6528
generation_000,task_100,DB,0,false,false,1,4,1,3,0.25,4,0,0,28,0.0111,42.84
generation_001,task_007,DB,1,true,true,1,1,1,1,1,3,0,0,12,0.005,14.0111
generation_001,task_007,DB,1,true,true,1,1,1,1,1,2,0,0,10,0.0041,14.7625
generation_001,task_007,DB,1,true,true,1,1,1,1,1,3,0,0,16,0.0069,24.0442
generation_001,task_012,ACTION,1,true,,1,1,0,0,1,3,0,1,14,0.0054,15.4199
generation_001,task_012,ACTION,1,true,,1,1,0,0,1,3,0,1,14,0.0048,17.7276
generation_001,task_012,ACTION,0,false,,0,1,0,0,0,3,0,0,12,0.0044,15.8204
generation_001,task_016,DB,1,true,true,2,2,2,2,1,2,0,0,24,0.007,34.2961
generation_001,task_016,DB,0,false,false,1,2,1,2,0.5,2,0,0,20,0.0064,29.8503
generation_001,task_016,DB,0,false,false,1,2,1,2,0.5,3,0,0,22,0.0072,35.1744
generation_001,task_018,DB,0,false,false,2,8,1,7,0.25,8,1,0,52,0.0237,68.436
generation_001,task_018,DB,0,false,false,2,8,1,7,0.25,4,4,0,45,0.0139,56.8177
generation_001,task_018,DB,0,false,false,2,8,1,7,0.25,4,1,0,37,0.0128,52.9626
generation_001,task_019,DB,0,false,false,1,6,1,5,0.1667,2,0,1,27,0.0077,36.0604
generation_001,task_019,DB,0,false,false,2,6,1,5,0.3333,4,1,0,31,0.0113,45.1218
generation_001,task_019,DB,0,false,false,1,6,1,5,0.1667,1,0,0,18,0.005,25.4134
generation_001,task_021,DB,0,false,false,2,4,1,3,0.5,2,2,0,32,0.0087,41.8987
generation_001,task_021,DB,0,false,false,2,4,1,3,0.5,3,1,0,37,0.0112,58.8187
generation_001,task_021,DB,0,false,false,2,4,1,3,0.5,3,1,0,29,0.0079,42.3321
generation_001,task_022,DB,0,false,false,2,12,1,11,0.1667,5,1,0,49,0.0204,76.1625
generation_001,task_022,DB,0,false,false,2,12,1,11,0.1667,6,1,0,103,0.0434,145.2032
generation_001,task_022,DB,0,false,false,2,12,1,11,0.1667,6,4,0,49,0.0199,65.5607
generation_001,task_025,DB,0,false,false,0,1,0,1,0,5,0,0,22,0.0121,35.0228
generation_001,task_025,DB,1,true,true,1,1,1,1,1,6,0,0,23,0.0129,41.2059
generation_001,task_025,DB,0,false,false,0,1,0,1,0,6,0,0,19,0.0103,26.9714
generation_001,task_031,DB,1,true,true,2,5,1,3,0.4,3,5,0,38,0.0168,51.5349
generation_001,task_031,DB,0,false,false,1,5,1,3,0.2,1,0,1,22,0.0086,33.1852
generation_001,task_031,DB,0,false,false,1,5,1,3,0.2,2,0,0,21,0.009,30.3272
generation_001,task_033,ACTION,0,false,,2,5,1,2,0.4,1,2,0,16,0.0045,18.4278
generation_001,task_033,ACTION,1,true,,5,5,2,2,1,4,4,1,28,0.0103,29.3419
generation_001,task_033,ACTION,1,true,,5,5,2,2,1,2,4,1,24,0.0082,33.6512
generation_001,task_039,DB,0,false,false,3,16,1,12,0.1875,3,12,0,51,0.024,73.6584
generation_001,task_039,DB,0,false,false,3,16,1,12,0.1875,3,4,0,33,0.0174,56.1993
generation_001,task_039,DB,0,false,false,1,16,1,12,0.0625,2,0,1,26,0.0161,65.3773
generation_001,task_044,DB,0,false,false,4,10,1,6,0.4,2,8,0,33,0.0093,37.592
generation_001,task_044,DB,0,false,false,3,10,1,6,0.3,2,6,0,33,0.0106,40.3207
generation_001,task_044,DB,0,false,false,5,10,1,6,0.5,3,11,0,43,0.0148,45.9412
generation_001,task_049,DB,0,false,false,6,19,1,12,0.3158,6,18,1,86,0.0375,110.7576
generation_001,task_049,DB,0,false,false,2,19,1,12,0.1053,1,5,0,32,0.0071,37.6986
generation_001,task_049,DB,0,false,false,6,19,1,12,0.3158,7,27,1,97,0.0454,120.4333
generation_001,task_052,DB,0,false,false,6,13,1,7,0.4615,8,10,0,61,0.0296,86.4511
generation_001,task_052,DB,0,false,false,5,13,1,7,0.3846,8,9,0,60,0.0277,87.6536
generation_001,task_052,DB,0,false,false,6,13,1,7,0.4615,9,10,0,62,0.0313,89.2799
generation_001,task_059,DB,1,true,true,4,6,2,4,0.6667,20,4,0,50,0.0442,60.039
generation_001,task_059,DB,0,false,false,3,6,1,4,0.5,15,4,0,54,0.0426,87.1769
generation_001,task_059,DB,0,false,false,4,6,2,4,0.6667,14,4,0,45,0.0354,64.6719
generation_001,task_068,DB,0,false,false,2,7,1,5,0.2857,12,2,1,46,0.0353,76.8904
generation_001,task_068,DB,0,false,false,3,7,1,5,0.4286,14,9,0,69,0.0515,117.7691
generation_001,task_068,DB,0,false,false,4,7,2,5,0.5714,18,12,0,72,0.0591,102.1491
generation_001,task_073,DB,0,false,false,4,11,1,8,0.3636,6,10,0,47,0.0234,63.6834
generation_001,task_073,DB,0,false,false,4,11,1,8,0.3636,7,9,0,45,0.025,57.3036
generation_001,task_073,DB,0,false,false,4,11,1,8,0.3636,7,9,0,47,0.026,58.9623
generation_001,task_075,DB,0,false,false,2,3,1,2,0.6667,5,4,0,35,0.0183,53.0497
generation_001,task_075,DB,0,false,false,2,3,1,2,0.6667,4,2,0,24,0.0131,35.8658
generation_001,task_075,DB,1,true,true,2,3,1,2,0.6667,4,4,0,26,0.0114,31.786
generation_001,task_078,DB,0,false,false,6,22,1,14,0.2727,4,12,0,45,0.0193,61.0927
generation_001,task_078,DB,0,false,false,5,22,1,14,0.2273,4,12,0,43,0.0181,45.0486
generation_001,task_078,DB,0,false,false,8,22,1,14,0.3636,4,20,0,53,0.0203,59.8969
generation_001,task_084,DB,0,false,false,7,17,1,11,0.4118,2,17,0,63,0.0264,109.2664
generation_001,task_084,DB,0,false,false,6,17,1,11,0.3529,5,14,0,60,0.031,87.1103
generation_001,task_084,DB,0,false,false,4,17,1,11,0.2353,2,6,0,52,0.0174,81.9928
generation_001,task_085,DB,0,false,false,5,13,1,9,0.3846,2,12,0,58,0.0253,125.1273
generation_001,task_085,DB,0,false,false,5,13,1,9,0.3846,2,15,0,60,0.0238,101.1064
generation_001,task_085,DB,0,false,false,5,13,1,9,0.3846,3,12,0,59,0.025,106.4687
generation_001,task_086,DB,0,false,false,6,21,1,14,0.2857,4,18,1,64,0.0355,109.2716
generation_001,task_086,DB,0,false,false,6,21,1,14,0.2857,4,17,1,59,0.0327,116.5916
generation_001,task_086,DB,0,false,false,5,21,1,14,0.2381,6,13,0,66,0.0372,123.4131
generation_001,task_092,DB,0,false,false,4,21,1,14,0.1905,4,12,1,46,0.0234,72.7771
generation_001,task_092,DB,0,false,false,6,21,1,14,0.2857,4,16,1,66,0.033,109.1302
generation_001,task_092,DB,0,false,false,4,21,1,14,0.1905,3,12,1,42,0.0181,58.8301
generation_001,task_093,DB,1,true,true,5,9,1,5,0.5556,4,8,0,34,0.0103,46.0615
generation_001,task_093,DB,0,false,false,5,9,1,5,0.5556,2,8,0,30,0.0073,32.0828
generation_001,task_093,DB,0,false,false,3,9,1,5,0.3333,3,4,0,29,0.0086,33.4044
generation_001,task_095,DB,0,false,false,5,9,1,5,0.5556,4,8,0,37,0.0146,69.0831
generation_001,task_095,DB,0,false,false,5,9,1,5,0.5556,4,8,0,34,0.0117,43.9776
generation_001,task_095,DB,0,false,false,5,9,1,5,0.5556,4,8,0,33,0.0114,34.2736
generation_001,task_097,DB,0,false,false,3,18,1,14,0.1667,5,7,0,37,0.0141,48.3904
generation_001,task_097,DB,0,false,false,5,18,1,14,0.2778,6,17,0,63,0.024,82.758
generation_001,task_097,DB,0,false,false,5,18,1,14,0.2778,4,17,0,43,0.0136,45.5274
generation_001,task_098,DB,0,false,false,0,3,0,2,0,3,0,0,14,0.0066,23.7595
generation_001,task_098,DB,0,false,false,2,3,1,2,0.6667,4,0,0,22,0.0089,30.4901
generation_001,task_098,DB,1,true,true,3,3,2,2,1,8,2,0,36,0.019,46.8577
generation_001,task_100,DB,0,false,false,1,4,1,3,0.25,4,0,0,30,0.0115,55.8609
generation_001,task_100,DB,0,false,false,1,4,1,3,0.25,5,0,0,28,0.0129,51.5685
generation_001,task_100,DB,0,false,false,1,4,1,3,0.25,6,0,0,29,0.0126,41.0311
generation_002,task_007,DB,1,true,true,1,1,1,1,1,3,0,0,14,0.0054,17.7166
generation_002,task_007,DB,1,true,true,1,1,1,1,1,4,0,0,16,0.0072,22.0793
generation_002,task_007,DB,1,true,true,1,1,1,1,1,3,0,0,14,0.0059,18.2006
generation_002,task_012,ACTION,0,false,,0,1,0,0,0,3,0,0,10,0.0041,12.7205
generation_002,task_012,ACTION,1,true,,1,1,0,0,1,4,0,1,16,0.0066,16.3985
generation_002,task_012,ACTION,1,true,,1,1,0,0,1,4,0,1,16,0.007,16.5606
generation_002,task_016,DB,1,true,true,2,2,2,2,1,3,0,0,25,0.0082,38.8046
generation_002,task_016,DB,0,false,false,1,2,1,2,0.5,3,0,0,26,0.0083,45.7554
generation_002,task_016,DB,1,true,true,2,2,2,2,1,3,0,0,24,0.0076,35.0197
generation_002,task_018,DB,0,false,false,2,8,1,7,0.25,5,1,0,43,0.0162,64.1092
generation_002,task_018,DB,0,false,false,2,8,1,7,0.25,7,3,0,41,0.0163,58.267
generation_002,task_018,DB,0,false,false,1,8,1,7,0.125,5,5,0,53,0.0187,69.4984
generation_002,task_019,DB,0,false,false,1,6,1,5,0.1667,3,0,0,25,0.0094,41.9761
generation_002,task_019,DB,0,false,false,2,6,1,5,0.3333,3,1,0,37,0.0122,62.7263
generation_002,task_019,DB,0,false,false,2,6,1,5,0.3333,3,1,0,29,0.0091,46.6765
generation_002,task_021,DB,0,false,false,2,4,1,3,0.5,4,1,0,28,0.012,40.3712
generation_002,task_021,DB,1,true,true,2,4,1,3,0.5,4,1,0,30,0.0108,44.1415
generation_002,task_021,DB,0,false,false,2,4,1,3,0.5,2,1,0,26,0.0073,36.3636
generation_002,task_022,DB,0,false,false,1,12,1,11,0.0833,2,7,0,43,0.0139,54.3904
generation_002,task_022,DB,0,false,false,2,12,1,11,0.1667,8,1,0,46,0.0203,61.6779
generation_002,task_022,DB,0,false,false,2,12,1,11,0.1667,3,1,0,73,0.0178,81.4059
generation_002,task_025,DB,0,false,false,0,1,0,1,0,4,0,0,18,0.0085,27.2254
generation_002,task_025,DB,1,true,true,1,1,1,1,1,6,0,0,19,0.0118,40.5421
generation_002,task_025,DB,0,false,false,0,1,0,1,0,5,0,0,20,0.011,34.1827
generation_002,task_031,DB,0,false,false,1,5,1,3,0.2,3,0,1,27,0.0137,42.0548
generation_002,task_031,DB,0,false,false,3,5,1,3,0.6,2,3,0,34,0.0119,45.6749
generation_002,task_031,DB,1,true,true,2,5,1,3,0.4,2,3,0,34,0.0133,45.6151
generation_002,task_033,ACTION,0,false,,2,5,1,2,0.4,2,2,0,16,0.0061,21.2161
generation_002,task_033,ACTION,1,true,,5,5,2,2,1,2,4,1,26,0.0085,35.8022
generation_002,task_033,ACTION,1,true,,5,5,2,2,1,3,4,1,28,0.0106,33.2978
generation_002,task_039,DB,0,false,false,5,16,1,12,0.3125,3,15,0,53,0.0258,73.2384
generation_002,task_039,DB,0,false,false,2,16,1,12,0.125,3,3,0,33,0.0183,51.8128
generation_002,task_039,DB,0,false,false,4,16,1,12,0.25,3,12,0,49,0.0227,69.0583
generation_002,task_044,DB,0,false,false,5,10,1,6,0.5,4,10,0,48,0.0182,59.1761
generation_002,task_044,DB,0,false,false,5,10,1,6,0.5,4,10,0,41,0.0154,46.9898
generation_002,task_044,DB,0,false,false,5,10,1,6,0.5,4,10,0,44,0.0154,48.1037
generation_002,task_049,DB,0,false,false,6,19,1,12,0.3158,7,18,1,83,0.0409,113.5107
generation_002,task_049,DB,0,false,false,7,19,1,12,0.3684,6,20,1,84,0.0398,118.7792
generation_002,task_049,DB,0,false,false,6,19,1,12,0.3158,8,18,1,94,0.0497,134.7923
generation_002,task_052,DB,1,true,true,7,13,1,7,0.5385,10,12,0,70,0.0368,101.9319
generation_002,task_052,DB,1,true,true,7,13,1,7,0.5385,7,13,0,62,0.0271,73.5443
generation_002,task_052,DB,1,true,true,7,13,1,7,0.5385,10,12,0,66,0.033,85.835
generation_002,task_059,DB,0,false,false,3,6,1,4,0.5,13,4,0,46,0.0335,62.3688
generation_002,task_059,DB,0,false,false,3,6,1,4,0.5,14,4,0,44,0.0328,58.6542
generation_002,task_059,DB,0,false,false,3,6,1,4,0.5,15,4,0,44,0.0321,52.2899
generation_002,task_068,DB,0,false,false,3,7,1,5,0.4286,16,9,0,59,0.0455,89.2563
generation_002,task_068,DB,0,false,false,1,7,1,5,0.1429,12,2,1,40,0.0263,55.9187
generation_002,task_068,DB,0,false,false,3,7,1,5,0.4286,12,8,0,76,0.0555,122.1992
generation_002,task_073,DB,0,false,false,4,11,1,8,0.3636,6,9,0,44,0.0222,54.0035
generation_002,task_073,DB,0,false,false,4,11,1,8,0.3636,8,10,0,49,0.0278,53.4877
generation_002,task_073,DB,0,false,false,4,11,1,8,0.3636,7,10,0,46,0.027,59.8498
generation_002,task_075,DB,0,false,false,2,3,1,2,0.6667,6,2,0,36,0.0208,66.7614
generation_002,task_075,DB,1,true,true,2,3,1,2,0.6667,4,2,0,25,0.0114,33.558
generation_002,task_075,DB,1,true,true,2,3,1,2,0.6667,6,4,0,38,0.0216,58.4437
generation_002,task_078,DB,0,false,false,5,22,1,14,0.2273,4,12,0,44,0.0195,66.4489
generation_002,task_078,DB,0,false,false,5,22,1,14,0.2273,4,12,0,43,0.0162,49.5889
generation_002,task_078,DB,0,false,false,5,22,1,14,0.2273,5,12,0,43,0.02,68.7585
generation_002,task_084,DB,0,false,false,6,17,1,11,0.3529,7,17,0,57,0.037,79.584
generation_002,task_084,DB,0,false,false,7,17,1,11,0.4118,3,19,0,68,0.0321,121.3905
generation_002,task_084,DB,0,false,false,6,17,1,11,0.3529,4,15,0,65,0.033,119.1347
generation_002,task_085,DB,0,false,false,5,13,1,9,0.3846,5,13,1,58,0.0296,95.1878
generation_002,task_085,DB,0,false,false,5,13,1,9,0.3846,3,11,1,54,0.0223,90.7613
generation_002,task_085,DB,0,false,false,5,13,1,9,0.3846,2,12,0,58,0.0225,104.0538
generation_002,task_086,DB,0,false,false,7,21,1,14,0.3333,6,20,0,70,0.047,135.3021
generation_002,task_086,DB,0,false,false,7,21,1,14,0.3333,6,19,0,65,0.0372,97.1941
generation_002,task_086,DB,0,false,false,5,21,1,14,0.2381,5,12,1,68,0.0395,143.0862
generation_002,task_092,DB,0,false,false,4,21,1,14,0.1905,4,12,1,46,0.0229,62.8338
generation_002,task_092,DB,0,false,false,6,21,1,14,0.2857,4,17,1,53,0.0271,68.0592
generation_002,task_092,DB,0,false,false,4,21,1,14,0.1905,4,12,1,42,0.0201,49.9041
generation_002,task_093,DB,0,false,false,5,9,1,5,0.5556,4,8,0,33,0.011,35.5681
generation_002,task_093,DB,1,true,true,5,9,1,5,0.5556,5,8,0,33,0.014,35.9424
generation_002,task_093,DB,0,false,false,5,9,1,5,0.5556,5,8,0,37,0.0129,43.462
generation_002,task_095,DB,0,false,false,3,9,1,5,0.3333,6,4,1,37,0.0177,56.0576
generation_002,task_095,DB,0,false,false,5,9,1,5,0.5556,4,8,0,36,0.0128,38.8464
generation_002,task_095,DB,0,false,false,5,9,1,5,0.5556,4,8,0,34,0.0132,44.6525
generation_002,task_097,DB,0,false,false,5,18,1,14,0.2778,11,17,0,51,0.0255,43.8189
generation_002,task_097,DB,0,false,false,5,18,1,14,0.2778,12,17,0,52,0.0248,43.4806
generation_002,task_097,DB,0,false,false,5,18,1,14,0.2778,10,17,0,52,0.0234,52.0959
generation_002,task_098,DB,0,false,false,2,3,1,2,0.6667,5,0,0,26,0.0107,37.7652
generation_002,task_098,DB,1,true,true,3,3,2,2,1,4,0,0,25,0.0101,34.9994
generation_002,task_098,DB,0,false,false,2,3,1,2,0.6667,6,0,0,27,0.0138,34.7043
generation_002,task_100,DB,0,false,false,1,4,1,3,0.25,3,0,0,25,0.0095,41.3437
generation_002,task_100,DB,0,false,false,0,4,0,3,0,4,0,0,18,0.0088,30.5052
generation_002,task_100,DB,0,false,false,2,4,1,3,0.5,4,2,0,30,0.0107,51.5737
generation_003,task_007,DB,0,false,false,0,1,0,1,0,3,0,0,12,0.0058,19.4604
generation_003,task_007,DB,1,true,true,1,1,1,1,1,5,0,0,16,0.0083,17.9969
generation_003,task_007,DB,1,true,true,1,1,1,1,1,3,0,0,14,0.0063,18.315
generation_003,task_012,ACTION,1,true,,1,1,0,0,1,4,0,1,16,0.0066,18.205
generation_003,task_012,ACTION,1,true,,1,1,0,0,1,4,0,1,16,0.0067,19.4012
generation_003,task_012,ACTION,1,true,,1,1,0,0,1,3,0,1,14,0.0055,14.7593
generation_003,task_016,DB,1,true,true,2,2,2,2,1,1,0,0,22,0.0054,33.757
generation_003,task_016,DB,1,true,true,2,2,2,2,1,6,0,0,34,0.0143,54.181
generation_003,task_016,DB,0,false,false,1,2,1,2,0.5,2,0,0,24,0.007,37.6086
generation_003,task_018,DB,0,false,false,1,8,1,7,0.125,4,0,0,29,0.0119,56.7804
generation_003,task_018,DB,0,false,false,1,8,1,7,0.125,12,0,1,41,0.0231,57.1965
generation_003,task_018,DB,0,false,false,1,8,1,7,0.125,5,2,1,37,0.0171,69.0233
generation_003,task_019,DB,0,false,false,1,6,1,5,0.1667,3,0,0,22,0.0078,36.1531
generation_003,task_019,DB,0,false,false,2,6,1,5,0.3333,3,1,0,43,0.0143,67.9038
generation_003,task_019,DB,0,false,false,2,6,1,5,0.3333,3,1,0,27,0.0085,33.2335
generation_003,task_021,DB,1,true,true,2,4,1,3,0.5,3,2,0,34,0.0112,48.7187
generation_003,task_021,DB,1,true,true,2,4,1,3,0.5,4,2,0,42,0.0137,60.7927
generation_003,task_021,DB,0,false,false,2,4,1,3,0.5,4,1,0,36,0.0112,44.4953
generation_003,task_022,DB,0,false,false,2,12,1,11,0.1667,6,1,0,129,0.0454,157.328
generation_003,task_022,DB,0,false,false,2,12,1,11,0.1667,5,1,0,57,0.0269,95.5387
generation_003,task_022,DB,0,false,false,2,12,1,11,0.1667,5,1,0,41,0.0168,54.8356
generation_003,task_025,DB,0,false,false,0,1,0,1,0,5,0,0,22,0.0122,37.6108
generation_003,task_025,DB,1,true,true,1,1,1,1,1,12,0,0,31,0.0228,46.4095
generation_003,task_025,DB,0,false,false,0,1,0,1,0,8,0,0,28,0.0166,46.0775
generation_003,task_031,DB,1,true,true,3,5,1,3,0.6,2,3,0,33,0.012,38.2999
generation_003,task_031,DB,0,false,false,1,5,1,3,0.2,1,0,0,27,0.0095,51.6034
generation_003,task_031,DB,0,false,false,1,5,1,3,0.2,1,0,0,22,0.0076,35.2758
generation_003,task_033,ACTION,1,true,,5,5,2,2,1,2,4,1,26,0.0085,34.2546
generation_003,task_033,ACTION,0,false,,2,5,1,2,0.4,2,2,0,15,0.0058,20.1625
generation_003,task_033,ACTION,0,false,,2,5,1,2,0.4,2,2,0,14,0.0055,16.4296
generation_003,task_039,DB,0,false,false,4,16,1,12,0.25,3,14,0,56,0.0268,81.2882
generation_003,task_039,DB,0,false,false,4,16,1,12,0.25,4,12,0,55,0.0246,81.5445
generation_003,task_039,DB,0,false,false,5,16,1,12,0.3125,3,15,0,54,0.0254,77.0561
generation_003,task_044,DB,0,false,false,5,10,1,6,0.5,4,10,0,46,0.0175,52.096
generation_003,task_044,DB,0,false,false,4,10,1,6,0.4,3,8,0,36,0.013,39.8068
