generation,task_id,reward_basis,reward,passed,db_match,actions_matched,actions_total,writes_matched,writes_total,partial_action_reward,kb_search_calls,discoverable_ops,transfers,messages,cost_usd,duration_seconds
batch_02,task_026,DB,0,false,false,1,11,1,9,0.0909,4,8,1,76,0,127.5907
batch_02,task_026,DB,0,false,false,2,11,1,9,0.1818,3,3,0,38,0,78.4481
batch_02,task_026,DB,0,false,false,1,11,1,9,0.0909,4,0,1,30,0,58.5833
batch_02,task_032,ACTION,1,true,,5,5,3,3,1,1,4,1,24,0,36.3478
batch_02,task_032,ACTION,1,true,,5,5,3,3,1,1,4,1,24,0,40.4468
batch_02,task_032,ACTION,1,true,,5,5,3,3,1,1,4,1,24,0,39.3534
batch_02,task_057,DB,1,true,true,3,7,1,4,0.4286,7,10,0,68,0,118.4996
batch_02,task_057,DB,1,true,true,4,7,1,4,0.5714,8,7,0,60,0,115.5507
batch_02,task_057,DB,1,true,true,4,7,1,4,0.5714,12,8,0,80,0,167.8511
batch_02,task_072,DB,0,false,false,4,9,1,6,0.4444,3,8,0,44,0,61.5252
batch_02,task_072,DB,0,false,false,4,9,1,6,0.4444,3,8,0,40,0,62.2974
batch_02,task_072,DB,1,true,true,4,9,1,6,0.4444,5,8,0,48,0,75.5713
batch_02,task_076,DB,0,false,false,2,3,1,2,0.6667,4,4,0,36,0,66.3237
batch_02,task_076,DB,1,true,true,2,3,1,2,0.6667,2,2,0,24,0,46.4854
batch_02,task_076,DB,1,true,true,2,3,1,2,0.6667,2,4,0,24,0,41.6347
batch_02,task_096,DB,0,false,false,4,12,1,8,0.3333,8,6,1,48,0,79.912
batch_02,task_096,DB,0,false,false,0,12,0,8,0,1,0,1,16,0,31.7344
batch_02,task_096,DB,0,false,false,5,12,1,8,0.4167,6,11,0,48,0,75.79
batch_03,task_006,DB,1,true,true,1,1,1,1,1,1,0,0,8,0,18.5085
batch_03,task_006,DB,1,true,true,1,1,1,1,1,4,0,0,16,0,29.8157
batch_03,task_006,DB,1,true,true,1,1,1,1,1,4,0,0,16,0,30.2622
batch_03,task_014,ACTION,0,false,,0,1,0,0,0,2,0,0,10,0,24.7681
batch_03,task_014,ACTION,0,false,,0,1,0,0,0,4,0,0,18,0,39.2873
batch_03,task_014,ACTION,0,false,,0,1,0,0,0,2,0,1,14,0,31.2094
batch_03,task_026,DB,0,false,false,1,11,1,9,0.0909,2,0,0,22,0,57.6674
batch_03,task_026,DB,0,false,false,3,11,1,9,0.2727,5,10,0,76,0,117.0486
batch_03,task_026,DB,0,false,false,2,11,1,9,0.1818,5,3,1,44,0,76.3787
batch_03,task_032,ACTION,1,true,,5,5,3,3,1,2,4,1,26,0,44.3365
batch_03,task_032,ACTION,1,true,,5,5,3,3,1,2,4,1,28,0,50.5205
batch_03,task_032,ACTION,1,true,,5,5,3,3,1,2,4,1,26,0,45.1777
batch_03,task_057,DB,1,true,true,3,7,1,4,0.4286,14,6,0,76,0,129.0906
batch_03,task_057,DB,1,true,true,3,7,1,4,0.4286,9,7,0,60,0,107.1128
batch_03,task_057,DB,1,true,true,4,7,1,4,0.5714,8,8,0,62,0,104.4585
batch_03,task_072,DB,0,false,false,4,9,1,6,0.4444,4,8,0,46,0,62.954
batch_03,task_072,DB,0,false,false,4,9,1,6,0.4444,5,8,0,46,0,67.9523
batch_03,task_072,DB,0,false,false,4,9,1,6,0.4444,3,8,0,38,0,60.2085
batch_03,task_076,DB,0,false,false,2,3,1,2,0.6667,4,4,0,36,0,60.3849
batch_03,task_076,DB,1,true,true,2,3,1,2,0.6667,2,4,0,28,0,50.4948
batch_03,task_076,DB,1,true,true,2,3,1,2,0.6667,4,4,0,30,0,48.5545
batch_03,task_096,DB,0,false,false,5,12,1,8,0.4167,12,9,0,62,0,100.6703
batch_03,task_096,DB,0,false,false,5,12,1,8,0.4167,11,11,0,60,0,80.2101
batch_03,task_096,DB,0,false,false,5,12,1,8,0.4167,10,9,1,60,0,104.7881
batch_04,task_006,DB,1,true,true,1,1,1,1,1,3,0,0,14,0,30.1249
batch_04,task_006,DB,1,true,true,1,1,1,1,1,4,0,0,18,0,36.3746
batch_04,task_006,DB,1,true,true,1,1,1,1,1,2,0,0,10,0,22.7223
batch_04,task_014,ACTION,1,true,,1,1,0,0,1,4,0,1,18,0,35.6753
batch_04,task_014,ACTION,1,true,,1,1,0,0,1,3,0,1,16,0,30.4227
batch_04,task_014,ACTION,1,true,,1,1,0,0,1,3,0,1,16,0,32.1407
batch_04,task_026,DB,0,false,false,3,11,1,9,0.2727,5,4,1,58,0,114.8345
batch_04,task_026,DB,0,false,false,2,11,1,9,0.1818,4,3,1,60,0,99.3817
batch_04,task_026,DB,0,false,false,2,11,1,9,0.1818,4,12,0,72,0,104.6717
batch_04,task_032,ACTION,1,true,,5,5,3,3,1,2,4,1,26,0,44.423
batch_04,task_032,ACTION,1,true,,5,5,3,3,1,2,4,1,26,0,46.9081
batch_04,task_032,ACTION,1,true,,5,5,3,3,1,2,4,1,26,0,42.6574
batch_04,task_057,DB,0,false,false,2,7,1,4,0.2857,6,3,0,48,0,96.0182
batch_04,task_057,DB,1,true,true,4,7,1,4,0.5714,8,7,0,62,0,111.4882
batch_04,task_057,DB,1,true,true,4,7,1,4,0.5714,12,6,0,74,0,151.8742
batch_04,task_072,DB,0,false,false,4,9,1,6,0.4444,5,7,0,40,0,61.242
batch_04,task_072,DB,0,false,false,4,9,1,6,0.4444,5,8,0,44,0,61.571
batch_04,task_072,DB,1,true,true,4,9,1,6,0.4444,3,8,0,42,0,59.158
batch_04,task_076,DB,1,true,true,2,3,1,2,0.6667,5,4,0,34,0,59.6529
batch_04,task_076,DB,1,true,true,2,3,1,2,0.6667,4,4,0,32,0,54.4086
batch_04,task_076,DB,1,true,true,2,3,1,2,0.6667,5,4,0,34,0,58.8093
batch_04,task_096,DB,0,false,false,3,12,1,8,0.25,10,5,1,52,0,111.8706
batch_04,task_096,DB,0,false,false,3,12,1,8,0.25,8,5,0,42,0,73.7112
batch_04,task_096,DB,0,false,false,5,12,1,8,0.4167,12,9,1,68,0,144.1883
batch_05,task_006,DB,1,true,true,1,1,1,1,1,4,0,0,16,0,28.0957
batch_05,task_006,DB,1,true,true,1,1,1,1,1,3,0,0,12,0,26.4869
batch_05,task_006,DB,1,true,true,1,1,1,1,1,1,0,0,8,0,20.1673
batch_05,task_014,ACTION,1,true,,1,1,0,0,1,3,0,1,16,0,32.508
batch_05,task_014,ACTION,1,true,,1,1,0,0,1,3,0,1,16,0,34.3893
batch_05,task_014,ACTION,1,true,,1,1,0,0,1,3,0,1,16,0,30.081
batch_05,task_026,DB,0,false,false,3,11,1,9,0.2727,3,10,0,66,0,103.2985
batch_05,task_026,DB,0,false,false,2,11,1,9,0.1818,7,4,0,66,0,106.8215
batch_05,task_026,DB,0,false,false,1,11,1,9,0.0909,1,0,0,18,0,38.0202
batch_05,task_032,ACTION,1,true,,5,5,3,3,1,2,4,1,26,0,46.4225
batch_05,task_032,ACTION,1,true,,5,5,3,3,1,2,4,1,26,0,45.734
batch_05,task_032,ACTION,1,true,,5,5,3,3,1,2,4,1,28,0,43.3759
batch_05,task_057,DB,1,true,true,4,7,1,4,0.5714,11,7,0,72,0,168.2413
batch_05,task_057,DB,1,true,true,4,7,1,4,0.5714,8,7,0,64,0,131.8621
batch_05,task_057,DB,1,true,true,3,7,1,4,0.4286,6,6,0,58,0,123.8236
batch_05,task_072,DB,1,true,true,4,9,1,6,0.4444,4,8,0,42,0,75.1137
batch_05,task_072,DB,0,false,false,4,9,1,6,0.4444,4,8,0,46,0,71.4036
batch_05,task_072,DB,0,false,false,4,9,1,6,0.4444,3,8,0,44,0,78.9152
batch_05,task_076,DB,1,true,true,2,3,1,2,0.6667,3,4,0,26,0,41.0918
batch_05,task_076,DB,1,true,true,2,3,1,2,0.6667,3,2,0,26,0,51.5391
batch_05,task_076,DB,1,true,true,2,3,1,2,0.6667,5,4,0,34,0,55.668
batch_05,task_096,DB,0,false,false,5,12,1,8,0.4167,13,9,1,64,0,145.9469
batch_05,task_096,DB,0,false,false,5,12,1,8,0.4167,18,9,1,82,0,116.6612
batch_05,task_096,DB,0,false,false,5,12,1,8,0.4167,11,9,1,66,0,116.6362
batch_06,task_006,DB,1,true,true,1,1,1,1,1,2,0,0,10,0,24.8681
batch_06,task_006,DB,1,true,true,1,1,1,1,1,2,0,0,10,0,28.0451
batch_06,task_006,DB,1,true,true,1,1,1,1,1,3,0,0,14,0,28.6179
batch_06,task_014,ACTION,1,true,,1,1,0,0,1,4,0,1,18,0,38.1484
batch_06,task_014,ACTION,1,true,,1,1,0,0,1,3,0,1,16,0,33.2437
batch_06,task_014,ACTION,1,true,,1,1,0,0,1,3,0,1,16,0,35.5561
batch_06,task_026,DB,0,false,false,2,11,1,9,0.1818,4,4,1,42,0,78.5268
batch_06,task_026,DB,0,false,false,1,11,1,9,0.0909,3,0,1,28,0,57.5638
batch_06,task_026,DB,0,false,false,3,11,1,9,0.2727,5,18,0,100,0,135.4237
batch_06,task_032,ACTION,1,true,,5,5,3,3,1,2,4,1,26,0,53.2825
batch_06,task_032,ACTION,1,true,,5,5,3,3,1,2,4,1,26,0,47.3147
batch_06,task_032,ACTION,1,true,,5,5,3,3,1,2,4,1,26,0,50.2134
batch_06,task_057,DB,1,true,true,4,7,1,4,0.5714,10,7,0,64,0,123.6461
batch_06,task_057,DB,1,true,true,4,7,1,4,0.5714,6,10,0,62,0,118.2859
batch_06,task_057,DB,0,false,false,4,7,1,4,0.5714,9,7,0,74,0,153.0664
batch_06,task_072,DB,0,false,false,4,9,1,6,0.4444,3,8,0,42,0,73.1176
batch_06,task_072,DB,0,false,false,4,9,1,6,0.4444,3,8,0,44,0,67.3214
batch_06,task_072,DB,0,false,false,4,9,1,6,0.4444,3,8,0,40,0,63.295
batch_06,task_076,DB,1,true,true,2,3,1,2,0.6667,3,4,0,26,0,43.3893
batch_06,task_076,DB,1,true,true,2,3,1,2,0.6667,4,4,0,32,0,57.582
batch_06,task_076,DB,1,true,true,2,3,1,2,0.6667,2,2,0,24,0,51.6472
batch_06,task_096,DB,0,false,false,3,12,1,8,0.25,12,5,1,54,0,98.551
batch_06,task_096,DB,0,false,false,5,12,1,8,0.4167,8,11,0,52,0,84.8342
batch_06,task_096,DB,0,false,false,3,12,1,8,0.25,10,5,1,50,0,111.3193
batch_07,task_006,DB,1,true,true,1,1,1,1,1,5,0,0,20,0,58.5909
batch_07,task_006,DB,1,true,true,1,1,1,1,1,2,0,0,10,0,23.4521
batch_07,task_006,DB,1,true,true,1,1,1,1,1,4,0,0,16,0,37.4637
batch_07,task_014,ACTION,1,true,,1,1,0,0,1,3,0,1,16,0,36.5111
batch_07,task_014,ACTION,0,false,,0,1,0,0,0,3,0,1,16,0,31.2425
batch_07,task_014,ACTION,1,true,,1,1,0,0,1,3,0,1,16,0,34.7516
batch_07,task_026,DB,0,false,false,3,11,1,9,0.2727,5,4,1,70,0,135.3293
batch_07,task_026,DB,0,false,false,3,11,1,9,0.2727,5,4,1,52,0,93.0974
batch_07,task_026,DB,0,false,false,3,11,1,9,0.2727,4,14,0,84,0,105.5817
batch_07,task_032,ACTION,1,true,,5,5,3,3,1,2,4,1,26,0,50.2976
batch_07,task_032,ACTION,1,true,,5,5,3,3,1,2,4,1,26,0,45.9936
batch_07,task_032,ACTION,1,true,,5,5,3,3,1,2,4,1,26,0,47.2083
batch_07,task_057,DB,1,true,true,3,7,1,4,0.4286,9,6,0,66,0,136.4984
batch_07,task_057,DB,1,true,true,3,7,1,4,0.4286,12,6,0,78,0,192.5245
batch_07,task_057,DB,1,true,true,4,7,1,4,0.5714,10,7,0,64,0,123.9725
batch_07,task_072,DB,0,false,false,4,9,1,6,0.4444,4,7,0,44,0,71.0928
batch_07,task_072,DB,0,false,false,4,9,1,6,0.4444,3,8,0,40,0,71.9056
batch_07,task_072,DB,0,false,false,4,9,1,6,0.4444,3,8,0,40,0,63.9757
batch_07,task_076,DB,1,true,true,2,3,1,2,0.6667,5,4,0,36,0,69.0571
batch_07,task_076,DB,1,true,true,2,3,1,2,0.6667,3,4,0,30,0,48.1308
batch_07,task_076,DB,1,true,true,2,3,1,2,0.6667,7,4,0,40,0,63.3475
batch_07,task_096,DB,0,false,false,3,12,1,8,0.25,13,5,1,62,0,110.7163
batch_07,task_096,DB,0,false,false,3,12,1,8,0.25,7,5,1,40,0,65.0793
batch_07,task_096,DB,0,false,false,3,12,1,8,0.25,12,5,1,58,0,93.0566
