generation,task_id,reward_basis,reward,passed,db_match,actions_matched,actions_total,writes_matched,writes_total,partial_action_reward,kb_search_calls,discoverable_ops,transfers,messages,cost_usd,duration_seconds
generation_000,task_073,DB,0,false,false,3,11,1,8,0.2727,5,6,0,34,0.0162,54.0884
generation_000,task_073,DB,0,false,false,1,11,1,8,0.0909,3,0,0,21,0.0069,31.28
generation_000,task_073,DB,0,false,false,4,11,1,8,0.3636,6,11,0,47,0.0235,71.8914
generation_000,task_075,DB,0,false,false,2,3,1,2,0.6667,3,2,0,22,0.0084,32.0356
generation_000,task_075,DB,0,false,false,2,3,1,2,0.6667,4,2,0,28,0.0097,46.0038
generation_000,task_075,DB,0,false,false,2,3,1,2,0.6667,3,2,0,25,0.0094,69.1066
generation_000,task_078,DB,0,false,false,5,22,1,14,0.2273,3,12,0,40,0.0132,52.2631
generation_000,task_078,DB,0,false,false,5,22,1,14,0.2273,6,12,0,49,0.0213,66.0167
generation_000,task_078,DB,0,false,false,8,22,1,14,0.3636,4,18,0,54,0.0232,75.3561
generation_000,task_084,DB,0,false,false,7,17,1,11,0.4118,6,20,0,78,0.0405,152.6882
generation_000,task_084,DB,0,false,false,7,17,1,11,0.4118,5,19,0,73,0.0337,144.4716
generation_000,task_084,DB,0,false,false,6,17,1,11,0.3529,6,17,0,74,0.0409,148.7122
generation_000,task_085,DB,0,false,false,5,13,1,9,0.3846,4,14,0,92,0.0407,195.9035
generation_000,task_085,DB,0,false,false,5,13,1,9,0.3846,4,12,0,64,0.0314,134.356
generation_000,task_085,DB,0,false,false,5,13,1,9,0.3846,4,11,0,55,0.0248,129.3336
generation_000,task_086,DB,0,false,false,5,21,1,14,0.2381,3,14,0,48,0.0268,133.9745
generation_000,task_086,DB,0,false,false,7,21,1,14,0.3333,4,18,0,64,0.0318,142.9179
generation_000,task_086,DB,0,false,false,6,21,1,14,0.2857,4,15,1,79,0.0408,199.3096
generation_000,task_091,DB,0,false,false,4,25,1,18,0.16,9,12,0,57,0.0365,104.259
generation_000,task_091,DB,0,false,false,7,25,1,18,0.28,8,20,1,79,0.0528,143.4176
generation_000,task_091,DB,0,false,false,8,25,1,18,0.32,6,24,0,93,0.0574,196.6617
generation_000,task_092,DB,0,false,false,4,21,1,14,0.1905,4,12,1,46,0.0216,117.7867
generation_000,task_092,DB,0,false,false,4,21,1,14,0.1905,3,12,1,44,0.0204,64.6964
generation_000,task_092,DB,0,false,false,4,21,1,14,0.1905,4,12,1,43,0.0224,77.6617
generation_000,task_093,DB,0,false,false,3,9,1,5,0.3333,3,4,0,29,0.0083,41.3124
generation_000,task_093,DB,1,true,true,5,9,1,5,0.5556,3,8,0,34,0.0097,55.5445
generation_000,task_093,DB,0,false,false,5,9,1,5,0.5556,7,8,0,40,0.0166,107.7785
generation_000,task_095,DB,0,false,false,5,9,1,5,0.5556,7,8,0,46,0.0219,177.4957
generation_000,task_095,DB,0,false,false,1,9,1,5,0.1111,3,0,1,26,0.0089,41.9316
generation_000,task_095,DB,0,false,false,3,9,1,5,0.3333,6,4,1,40,0.0176,99.689
generation_000,task_097,DB,0,false,false,5,18,1,14,0.2778,4,17,0,44,0.0127,52.8359
generation_000,task_097,DB,0,false,false,3,18,1,14,0.1667,6,7,1,40,0.0155,57.1756
generation_000,task_097,DB,0,false,false,5,18,1,14,0.2778,5,17,0,45,0.0155,86.2343
generation_000,task_098,DB,0,false,false,0,3,0,2,0,2,0,0,12,0.0039,20.6066
generation_000,task_098,DB,0,false,false,2,3,1,2,0.6667,3,2,0,27,0.0086,43.0023
generation_000,task_098,DB,0,false,false,0,3,0,2,0,2,0,0,12,0.0036,19.6344
generation_000,task_099,DB,0,false,false,0,5,0,3,0,4,0,0,16,0.0065,33.9137
generation_000,task_099,DB,0,false,false,0,5,0,3,0,3,0,0,14,0.0049,23.1677
generation_000,task_099,DB,0,false,false,0,5,0,3,0,3,0,0,14,0.0051,26.5241
generation_000,task_100,DB,0,false,false,1,4,1,3,0.25,5,0,0,24,0.0099,48.7368
generation_000,task_100,DB,0,false,false,1,4,1,3,0.25,6,0,0,35,0.0151,80.9092
generation_000,task_100,DB,0,false,false,0,4,0,3,0,6,0,0,18,0.008,76.1931
generation_004,task_007,DB,1,true,true,1,1,1,1,1,3,0,0,14,0.0058,26.1999
generation_004,task_007,DB,1,true,true,1,1,1,1,1,2,0,0,11,0.0042,20.0988
generation_004,task_007,DB,1,true,true,1,1,1,1,1,4,0,0,16,0.008,27.2962
generation_004,task_012,ACTION,1,true,,1,1,0,0,1,3,0,1,14,0.0074,26.3536
generation_004,task_012,ACTION,1,true,,1,1,0,0,1,3,0,1,14,0.0072,34.9346
generation_004,task_012,ACTION,0,false,,0,1,0,0,0,2,0,0,10,0.0045,22.5336
generation_004,task_016,DB,1,true,true,2,2,2,2,1,3,0,0,28,0.0112,65.6157
generation_004,task_016,DB,0,false,false,1,2,1,2,0.5,2,0,0,22,0.0088,49.4065
generation_004,task_016,DB,0,false,false,1,2,1,2,0.5,3,0,0,24,0.0094,53.2965
generation_004,task_017,DB,0,false,false,1,4,1,3,0.25,5,5,0,53,0.0173,91.074
generation_004,task_017,DB,0,false,false,1,4,1,3,0.25,2,0,1,22,0.0079,46.9973
generation_004,task_017,DB,0,false,false,1,4,1,3,0.25,4,5,0,52,0.0227,115.8462
generation_004,task_018,DB,1,true,true,1,8,1,7,0.125,3,12,0,66,0.0212,92.4644
generation_004,task_018,DB,1,true,true,1,8,1,7,0.125,6,14,0,76,0.0479,159.8989
generation_004,task_018,DB,0,false,false,1,8,1,7,0.125,6,4,0,61,0.0322,134.877
generation_004,task_019,DB,1,true,true,1,6,1,5,0.1667,3,5,0,52,0.022,120.5344
generation_004,task_019,DB,0,false,false,1,6,1,5,0.1667,5,1,0,33,0.0124,60.4409
generation_004,task_019,DB,0,false,false,1,6,1,5,0.1667,7,7,0,60,0.0267,118.5954
generation_004,task_021,DB,1,true,true,1,4,1,3,0.25,4,4,0,43,0.0188,97.6738
generation_004,task_021,DB,1,true,true,1,4,1,3,0.25,2,6,0,40,0.015,83.2414
generation_004,task_021,DB,0,false,false,1,4,1,3,0.25,5,2,0,39,0.019,88.8836
generation_004,task_022,DB,0,false,false,1,12,1,11,0.0833,5,9,0,74,0.0481,185.6452
generation_004,task_022,DB,0,false,false,1,12,1,11,0.0833,8,9,0,70,0.0387,123.2021
generation_004,task_022,DB,0,false,false,1,12,1,11,0.0833,7,20,0,92,0.0591,153.1679
generation_004,task_025,DB,0,false,false,0,1,0,1,0,9,0,0,23,0.0209,81.4801
generation_004,task_025,DB,0,false,false,0,1,0,1,0,10,0,0,27,0.0213,76.8085
generation_004,task_025,DB,0,false,false,0,1,0,1,0,7,0,0,22,0.0165,55.0895
generation_004,task_031,DB,1,true,true,2,5,1,3,0.4,2,3,0,30,0.013,55.243
generation_004,task_031,DB,1,true,true,2,5,1,3,0.4,2,3,0,29,0.0125,43.4685
generation_004,task_031,DB,1,true,true,2,5,1,3,0.4,2,3,0,30,0.013,48.1309
generation_004,task_033,ACTION,1,true,,5,5,2,2,1,2,4,1,24,0.0075,39.9458
generation_004,task_033,ACTION,0,false,,1,5,0,2,0.2,1,0,1,10,0.0038,26.8234
generation_004,task_033,ACTION,1,true,,5,5,2,2,1,1,4,1,24,0.0061,37.765
generation_004,task_035,ACTION,1,true,,3,3,1,1,1,2,2,1,15,0.0069,20.4854
generation_004,task_035,ACTION,1,true,,3,3,1,1,1,1,2,1,12,0.0043,33.8356
generation_004,task_035,ACTION,1,true,,3,3,1,1,1,1,2,1,14,0.0049,28.7395
generation_004,task_036,DB,1,true,true,2,3,1,2,0.6667,1,2,0,27,0.0108,52.0214
generation_004,task_036,DB,1,true,true,2,3,1,2,0.6667,1,2,0,25,0.0103,48.8999
generation_004,task_036,DB,1,true,true,2,3,1,2,0.6667,1,2,0,27,0.0103,52.0762
generation_004,task_039,DB,0,false,false,2,16,1,12,0.125,4,10,0,49,0.0265,113.9397
generation_004,task_039,DB,0,false,false,2,16,1,12,0.125,3,10,0,43,0.0236,118.4113
generation_004,task_039,DB,0,false,false,2,16,1,12,0.125,2,10,0,42,0.0233,112.7264
generation_004,task_044,DB,0,false,false,4,10,1,6,0.4,3,8,0,37,0.0145,56.6669
generation_004,task_044,DB,0,false,false,3,10,1,6,0.3,2,6,0,33,0.0091,46.3883
generation_004,task_044,DB,0,false,false,3,10,1,6,0.3,1,6,0,32,0.0085,46.3103
generation_004,task_048,DB,0,false,false,8,24,1,16,0.3333,6,22,0,85,0.0477,149.4154
generation_004,task_048,DB,0,false,false,8,24,1,16,0.3333,11,22,0,95,0.0619,201.7197
generation_004,task_048,DB,0,false,false,7,24,1,16,0.2917,6,18,0,74,0.035,132.8982
generation_004,task_049,DB,0,false,false,4,19,1,12,0.2105,7,16,1,80,0.0363,167.38
generation_004,task_049,DB,0,false,false,4,19,1,12,0.2105,7,17,0,80,0.0322,139.4985
generation_004,task_049,DB,0,false,false,4,19,1,12,0.2105,7,15,0,58,0.03,96.9171
generation_004,task_051,DB,0,false,false,2,20,1,11,0.1,4,2,0,31,0.0141,59.7415
generation_004,task_051,DB,0,false,false,7,20,1,11,0.35,7,12,0,62,0.0314,106.8481
generation_004,task_051,DB,0,false,false,7,20,1,11,0.35,6,14,0,63,0.0336,104.4058
generation_004,task_052,DB,0,false,false,5,13,1,7,0.3846,12,8,0,69,0.0439,115.0306
generation_004,task_052,DB,0,false,false,5,13,1,7,0.3846,10,8,0,63,0.0443,134.3727
generation_004,task_052,DB,0,false,false,6,13,1,7,0.4615,12,10,0,70,0.059,141.0678
generation_004,task_059,DB,0,false,false,2,6,1,4,0.3333,10,2,0,33,0.0245,54.3597
generation_004,task_059,DB,0,false,false,2,6,1,4,0.3333,8,2,0,30,0.0184,55.1451
generation_004,task_059,DB,0,false,false,2,6,1,4,0.3333,10,2,0,32,0.0215,63.9926
generation_004,task_067,DB,0,false,false,4,9,1,6,0.4444,10,8,0,57,0.0374,115.0844
generation_004,task_067,DB,0,false,false,4,9,1,6,0.4444,9,10,0,56,0.0373,103.1492
generation_004,task_067,DB,0,false,false,5,9,2,6,0.5556,14,8,0,67,0.0459,125.3277
generation_004,task_068,DB,0,false,false,4,7,2,5,0.5714,10,9,0,52,0.0278,94.369
generation_004,task_068,DB,0,false,false,4,7,2,5,0.5714,21,11,0,78,0.0908,195.0832
generation_004,task_068,DB,0,false,false,4,7,2,5,0.5714,14,9,0,55,0.0411,102.8114
generation_004,task_073,DB,0,false,false,1,11,1,8,0.0909,2,0,0,17,0.0057,25.97
generation_004,task_073,DB,0,false,false,3,11,1,8,0.2727,5,6,0,34,0.0173,48.8015
generation_004,task_073,DB,1,true,true,4,11,1,8,0.3636,5,10,0,44,0.0277,76.8076
generation_004,task_075,DB,0,false,false,2,3,1,2,0.6667,7,2,0,33,0.0207,64.6156
generation_004,task_075,DB,0,false,false,2,3,1,2,0.6667,3,2,0,21,0.0086,27.7178
generation_004,task_075,DB,1,true,true,2,3,1,2,0.6667,2,2,0,20,0.0081,40.6025
generation_004,task_078,DB,0,false,false,9,22,1,14,0.4091,5,24,0,60,0.029,84.5808
generation_004,task_078,DB,0,false,false,5,22,1,14,0.2273,6,14,0,48,0.0213,61.2291
generation_004,task_078,DB,0,false,false,7,22,1,14,0.3182,8,17,0,62,0.0314,93.9701
generation_004,task_084,DB,0,false,false,6,17,1,11,0.3529,4,17,0,65,0.0374,158.7928
generation_004,task_084,DB,0,false,false,6,17,1,11,0.3529,6,17,0,72,0.0454,139.5491
generation_004,task_084,DB,0,false,false,6,17,1,11,0.3529,5,17,0,71,0.0429,150.3949
generation_004,task_085,DB,0,false,false,5,13,1,9,0.3846,3,11,1,56,0.0272,121.1726
generation_004,task_085,DB,0,false,false,5,13,1,9,0.3846,6,12,0,64,0.0363,136.3791
generation_004,task_085,DB,0,false,false,5,13,1,9,0.3846,2,11,0,55,0.0273,142.5023
generation_004,task_086,DB,0,false,false,7,21,1,14,0.3333,7,23,0,65,0.0443,107.0243
generation_004,task_086,DB,0,false,false,6,21,1,14,0.2857,2,15,0,75,0.0352,175.3834
generation_004,task_086,DB,0,false,false,6,21,1,14,0.2857,4,15,1,60,0.0331,125.8258
generation_004,task_091,DB,0,false,false,5,25,1,18,0.2,6,14,1,53,0.0352,85.174
generation_004,task_091,DB,0,false,false,8,25,1,18,0.32,11,23,0,97,0.1023,231.5824
generation_004,task_091,DB,0,false,false,8,25,1,18,0.32,11,23,0,88,0.0721,166.6515
generation_004,task_092,DB,0,false,false,4,21,1,14,0.1905,5,12,1,46,0.0242,64.3997
generation_004,task_092,DB,0,false,false,6,21,1,14,0.2857,6,16,1,73,0.0456,148.5602
generation_004,task_092,DB,0,false,false,4,21,1,14,0.1905,4,12,1,42,0.0243,60.7682
generation_004,task_093,DB,0,false,false,3,9,1,5,0.3333,3,4,0,29,0.009,42.1502
generation_004,task_093,DB,0,false,false,3,9,1,5,0.3333,3,4,0,29,0.0092,54.8343
generation_004,task_093,DB,0,false,false,3,9,1,5,0.3333,3,4,0,28,0.0085,55.6146
generation_004,task_095,DB,0,false,false,3,9,1,5,0.3333,6,4,0,42,0.0208,85.7665
generation_004,task_095,DB,0,false,false,5,9,1,5,0.5556,7,8,0,42,0.0215,76.0031
generation_004,task_095,DB,0,false,false,1,9,1,5,0.1111,8,0,0,29,0.0173,66.6237
generation_004,task_097,DB,0,false,false,5,18,1,14,0.2778,7,17,0,48,0.0207,78.0217
generation_004,task_097,DB,0,false,false,3,18,1,14,0.1667,6,7,0,33,0.0134,54.8305
generation_004,task_097,DB,0,false,false,5,18,1,14,0.2778,5,17,0,47,0.0183,70.1804
generation_004,task_098,DB,0,false,false,1,3,1,2,0.3333,4,2,0,30,0.0133,67.991
generation_004,task_098,DB,0,false,false,0,3,0,2,0,5,0,0,17,0.0087,34.383
generation_004,task_098,DB,0,false,false,2,3,1,2,0.6667,5,0,0,27,0.0124,53.4502
generation_004,task_099,DB,0,false,false,1,5,1,3,0.2,8,0,0,21,0.0138,70.5203
generation_004,task_099,DB,0,false,false,0,5,0,3,0,5,0,0,17,0.0098,43.6237
generation_004,task_099,DB,0,false,false,0,5,0,3,0,4,0,0,15,0.0077,32.9731
generation_004,task_100,DB,0,false,false,0,4,0,3,0,7,0,0,23,0.0137,65.0954
generation_004,task_100,DB,0,false,false,0,4,0,3,0,7,0,0,28,0.0161,65.0166
generation_004,task_100,DB,0,false,false,0,4,0,3,0,7,0,0,22,0.0127,44.0982
generation_007,task_007,DB,0,false,false,0,1,0,1,0,3,0,0,10,0.0055,16.2182
generation_007,task_007,DB,1,true,true,1,1,1,1,1,6,0,0,15,0.0079,26.1955
generation_007,task_007,DB,1,true,true,1,1,1,1,1,4,0,0,16,0.0081,36.3324
generation_007,task_012,ACTION,0,false,,0,1,0,0,0,4,0,0,16,0.01,41.4579
generation_007,task_012,ACTION,1,true,,1,1,0,0,1,4,0,1,16,0.0078,34.5494
generation_007,task_012,ACTION,0,false,,0,1,0,0,0,2,0,0,8,0.004,16.8018
generation_007,task_016,DB,0,false,false,1,2,1,2,0.5,3,0,0,22,0.009,45.0719
generation_007,task_016,DB,1,true,true,2,2,2,2,1,7,0,0,34,0.0183,68.0268
generation_007,task_016,DB,0,false,false,1,2,1,2,0.5,2,0,0,22,0.0076,56.2966
generation_007,task_017,DB,0,false,false,1,4,1,3,0.25,4,6,0,47,0.0168,83.1281
generation_007,task_017,DB,0,false,false,1,4,1,3,0.25,4,0,1,29,0.0113,61.1583
generation_007,task_017,DB,0,false,false,1,4,1,3,0.25,6,3,0,48,0.0223,93.42
generation_007,task_018,DB,0,false,false,1,8,1,7,0.125,5,10,0,62,0.0236,102.0881
generation_007,task_018,DB,1,true,true,1,8,1,7,0.125,4,6,0,47,0.0164,78.9289
generation_007,task_018,DB,0,false,false,1,8,1,7,0.125,4,2,0,35,0.0135,57.9405
generation_007,task_019,DB,0,false,false,1,6,1,5,0.1667,3,0,0,22,0.0077,40.0246
generation_007,task_019,DB,0,false,false,1,6,1,5,0.1667,5,1,0,30,0.0132,54.0086
generation_007,task_019,DB,0,false,false,1,6,1,5,0.1667,5,0,0,24,0.01,44.9304
generation_007,task_021,DB,0,false,false,1,4,1,3,0.25,3,1,0,28,0.0107,53.8356
generation_007,task_021,DB,0,false,false,1,4,1,3,0.25,4,0,1,26,0.0107,51.2628
generation_007,task_021,DB,0,false,false,1,4,1,3,0.25,3,1,0,29,0.0119,69.8811
generation_007,task_022,DB,0,false,false,1,12,1,11,0.0833,7,20,0,102,0.056,227.534
generation_007,task_022,DB,0,false,false,1,12,1,11,0.0833,6,0,1,28,0.0192,75.1426
generation_007,task_022,DB,0,false,false,1,12,1,11,0.0833,5,10,0,38,0.0181,56.8849
generation_007,task_025,DB,1,true,true,1,1,1,1,1,7,0,0,22,0.0179,59.787
generation_007,task_025,DB,1,true,true,1,1,1,1,1,6,0,0,19,0.0137,50.1365
generation_007,task_025,DB,0,false,false,0,1,0,1,0,12,0,0,32,0.0279,85.4874
generation_007,task_031,DB,0,false,false,1,5,1,3,0.2,2,0,1,25,0.012,49.7188
generation_007,task_031,DB,0,false,false,1,5,1,3,0.2,1,0,0,19,0.0077,32.817
generation_007,task_031,DB,1,true,true,2,5,1,3,0.4,2,3,0,32,0.0134,55.8322
generation_007,task_033,ACTION,0,false,,1,5,0,2,0.2,2,0,1,21,0.0084,44.0998
generation_007,task_033,ACTION,1,true,,5,5,2,2,1,2,4,1,24,0.0072,46.1227
generation_007,task_033,ACTION,1,true,,5,5,2,2,1,1,4,1,24,0.0059,40.2689
generation_007,task_035,ACTION,1,true,,3,3,1,1,1,1,2,1,12,0.0049,22.5799
generation_007,task_035,ACTION,1,true,,3,3,1,1,1,1,2,1,12,0.0046,24.1278
generation_007,task_035,ACTION,1,true,,3,3,1,1,1,1,2,1,14,0.0048,22.4286
generation_007,task_036,DB,1,true,true,2,3,1,2,0.6667,1,2,0,27,0.0112,64.2439
generation_007,task_036,DB,1,true,true,2,3,1,2,0.6667,1,2,0,25,0.0105,51.1228
generation_007,task_036,DB,1,true,true,2,3,1,2,0.6667,1,2,0,25,0.0098,55.8407
generation_007,task_039,DB,0,false,false,2,16,1,12,0.125,4,11,0,54,0.0322,141.959
generation_007,task_039,DB,0,false,false,3,16,1,12,0.1875,2,20,0,54,0.0239,98.6275
generation_007,task_039,DB,0,false,false,3,16,1,12,0.1875,2,12,0,47,0.0211,94.4893
generation_007,task_044,DB,0,false,false,4,10,1,6,0.4,4,8,0,39,0.0143,57.145
generation_007,task_044,DB,0,false,false,5,10,1,6,0.5,5,10,0,48,0.0209,67.0179
generation_007,task_044,DB,0,false,false,4,10,1,6,0.4,2,8,0,32,0.0099,48.8834
generation_007,task_048,DB,0,false,false,7,24,1,16,0.2917,10,18,0,96,0.059,188.3036
generation_007,task_048,DB,0,false,false,8,24,1,16,0.3333,9,23,0,99,0.0537,170.0856
generation_007,task_048,DB,0,false,false,7,24,1,16,0.2917,6,21,0,81,0.0403,134.917
generation_007,task_049,DB,0,false,false,5,19,1,12,0.2632,12,23,0,92,0.0587,163.7439
generation_007,task_049,DB,0,false,false,6,19,1,12,0.3158,10,24,1,103,0.0565,169.2012
generation_007,task_049,DB,0,false,false,5,19,1,12,0.2632,8,19,0,80,0.0486,174.1024
generation_007,task_051,DB,0,false,false,6,20,1,11,0.3,6,10,0,47,0.0236,75.4805
generation_007,task_051,DB,0,false,false,9,20,1,11,0.45,7,16,0,61,0.0268,83.4606
generation_007,task_051,DB,0,false,false,5,20,1,11,0.25,5,8,0,46,0.019,77.3097
generation_007,task_052,DB,0,false,false,2,13,1,7,0.1538,7,2,0,46,0.0218,94.8237
generation_007,task_052,DB,0,false,false,6,13,1,7,0.4615,10,10,0,65,0.0454,139.0618
generation_007,task_052,DB,1,true,true,7,13,1,7,0.5385,11,12,0,70,0.0371,115.3544
generation_007,task_059,DB,0,false,false,2,6,1,4,0.3333,11,2,0,35,0.0246,71.8634
generation_007,task_059,DB,0,false,false,3,6,1,4,0.5,18,4,0,48,0.0417,89.327
generation_007,task_059,DB,0,false,false,2,6,1,4,0.3333,16,2,0,45,0.0405,119.1096
generation_007,task_067,DB,0,false,false,4,9,1,6,0.4444,9,7,0,61,0.0378,153.199
generation_007,task_067,DB,0,false,false,4,9,1,6,0.4444,15,7,0,55,0.0486,136.6268
generation_007,task_067,DB,0,false,false,4,9,1,6,0.4444,9,9,0,55,0.0373,124.108
generation_007,task_068,DB,0,false,false,4,7,2,5,0.5714,17,8,0,58,0.0494,110.7228
generation_007,task_068,DB,0,false,false,4,7,2,5,0.5714,17,11,0,77,0.0634,175.9564
generation_007,task_068,DB,0,false,false,4,7,2,5,0.5714,11,9,0,104,0.0712,223.0882
generation_007,task_073,DB,0,false,false,4,11,1,8,0.3636,5,10,0,47,0.0349,109.1496
generation_007,task_073,DB,0,false,false,3,11,1,8,0.2727,4,6,0,29,0.0143,41.4566
generation_007,task_073,DB,0,false,false,3,11,1,8,0.2727,5,6,1,38,0.0224,66.6379
generation_007,task_075,DB,1,true,true,2,3,1,2,0.6667,3,2,0,22,0.0095,37.7013
generation_007,task_075,DB,1,true,true,2,3,1,2,0.6667,4,2,0,26,0.0128,47.1891
