generation,task_id,reward_basis,reward,passed,db_match,actions_matched,actions_total,writes_matched,writes_total,partial_action_reward,kb_search_calls,discoverable_ops,transfers,messages,cost_usd,duration_seconds
generation_005,task_052,DB,0,false,false,6,13,1,7,0.4615,4,13,0,42,0.0144,40.6586
generation_005,task_059,DB,0,false,false,3,6,1,4,0.5,16,4,0,47,0.0355,56.7262
generation_005,task_068,DB,0,false,false,1,7,1,5,0.1429,16,2,0,43,0.0392,65.1604
generation_005,task_073,DB,0,false,false,4,11,1,8,0.3636,7,10,0,45,0.0251,51.0644
generation_005,task_075,DB,1,true,true,2,3,1,2,0.6667,5,4,0,34,0.018,51.0026
generation_005,task_078,DB,0,false,false,5,22,1,14,0.2273,6,14,0,47,0.0238,46.1749
generation_005,task_084,DB,0,false,false,6,17,1,11,0.3529,4,17,0,75,0.0374,122.5733
generation_005,task_085,DB,0,false,false,5,13,1,9,0.3846,4,11,0,60,0.0285,101.3604
generation_005,task_086,DB,0,false,false,6,21,1,14,0.2857,5,17,0,77,0.0429,117.5341
generation_005,task_092,DB,0,false,false,4,21,1,14,0.1905,6,12,1,48,0.0273,70.719
generation_005,task_093,DB,1,true,true,5,9,1,5,0.5556,4,8,0,36,0.0116,38.5965
generation_005,task_095,DB,0,false,false,3,9,1,5,0.3333,6,4,0,34,0.0172,47.2639
generation_005,task_097,DB,0,false,false,3,18,1,14,0.1667,12,7,0,42,0.0255,57.6397
generation_005,task_098,DB,0,false,false,0,3,0,2,0,5,0,0,18,0.0095,27.3389
generation_005,task_100,DB,0,false,false,1,4,1,3,0.25,4,0,0,27,0.0101,43.3602
